10000
10034,87446,28915,32442
28022,47969,71929,99880
20647,43173,6739,13732
69516,36076,11674,76380
70977,27165,70991,63797
61574,47890,97508,6067
25416,63149,81513,28283
68208,94762,26298,5341
8121,85707,42664,64534
16395,80164,73430,75178
85719,9810,43851,66624
94893,97463,60153,12845
64298,59900,67550,58998
91330,7127,88773,39107
22387,69968,25838,15497
52833,80384,99670,57148
15047,89674,75027,3504
77530,15643,95514,67363
31505,34878,35551,61516
41355,13928,3377,31069
93416,90612,61747,38002
58070,53750,52648,56483
25792,68061,64377,42214
23518,3319,30215,98351
73141,88880,97687,3445
18983,89041,74383,29692
75381,61410,16005,87604
20884,88734,95854,65661
66498,7222,87437,56663
20788,96897,71268,17599
40063,22000,6503,61236
22848,68514,63764,79904
72562,32236,70611,33205
530,70490,37631,54503
70579,49291,65064,96566
95203,68610,53216,92443
57916,71469,61179,19030
9861,78371,66453,43474
23489,25702,84806,98452
76319,74311,58405,77816
44817,76553,49461,23735
80623,5897,46547,41487
41839,90086,20391,49264
66556,55461,44348,85014
67538,72052,74888,82254
12255,92283,49663,42270
31972,40664,36861,11052
64667,18206,92208,25355
1205,68680,61056,38114
23662,68582,71846,52178
76510,84327,2890,21646
36607,79764,49031,19960
42780,21523,87138,65153
58757,386,6185,19213
91470,28005,15425,44132
15462,34970,99053,47616
89245,96660,49590,80294
61883,33730,8933,59971
11621,35153,55050,23302
64809,17052,73608,55699
63843,80905,53971,71706
54609,19803,59884,750
53262,31380,6922,19849
12227,95864,36965,54273
59666,47442,30162,98974
29961,39493,28504,89146
20676,13054,74086,15226
62318,52337,46808,51015
14550,25913,65563,3185
54559,80264,13269,70472
13960,26198,88889,93795
60111,81390,80829,20488
23751,17691,38799,93208
43993,78440,82378,72465
62285,29623,34942,84040
35345,26890,61557,35292
49435,93310,84420,12880
84254,88561,9772,43008
72862,78420,5797,19229
67398,32014,90905,369
30062,49548,12065,4960
18581,14586,63996,88781
39074,66396,19467,22594
85278,23596,28441,6710
19970,51021,63074,68467
87678,70641,87649,58855
46086,52363,30012,58037
96854,43715,48554,75624
28997,51257,22437,94276
95475,62864,8698,14917
51902,67744,10846,82767
