20000
7295,90294,43014,37189
86471,92553,56697,81172
71884,74499,10981,33544
97517,76588,18364,47484
6301,84384,58612,21090
26663,76772,70772,72241
8236,31299,14471,91088
82791,87818,97715,49565
28914,12509,12420,6202
20737,41940,92130,38292
20492,63221,57345,67282
98443,24847,118,66231
74041,56816,47303,76435
67547,68452,81307,70284
18170,46474,71793,33029
9516,78581,76013,94632
45296,6364,89197,20917
5176,89726,61337,27751
78209,64950,84281,23647
44606,92694,62113,90480
73747,94819,97031,45798
73117,22861,95732,90867
97679,42697,22105,1751
16247,87021,633,56108
47359,63912,35364,28972
56783,7739,7013,65759
24463,64312,91953,37956
58666,34229,82367,75707
56495,74701,83831,66861
58129,5524,31107,42809
22094,37268,23394,11933
56493,10441,13563,12476
58432,1749,2959,33329
63689,99776,65063,56593
10265,1040,81388,55062
1972,96929,19638,21294
77488,33826,59452,76286
89947,78508,92394,87124
60764,40511,39185,35656
87282,1050,79704,82542
45274,41719,86800,48474
70124,18689,83429,27472
81252,54099,57520,3880
58526,27918,68777,66971
65306,35190,31770,19692
73312,83913,65999,13717
79517,94174,50474,48621
26955,94582,49139,88499
42638,18401,98828,43354
92667,93553,22018,4241
11379,64467,23839,21486
7725,67599,32669,67094
22802,98876,19445,52011
2722,57408,28853,26035
30356,74116,64784,38337
39930,29873,92432,8002
53379,79113,3942,25478
46106,8740,59234,488
67723,23941,4830,42812
85542,74360,50676,10357
58076,95050,55345,68144
28038,64581,69601,28288
4806,44391,93097,40022
64485,35838,59571,2317
76571,10690,13892,28112
49644,58478,12330,47465
87824,73661,63793,72614
67179,157,12852,72042
16283,51,53521,22093
4049,54763,94517,75345
23542,88185,89303,50850
47374,93073,13825,86313
13050,89599,40776,5934
57175,4260,78813,21095
49764,95694,48443,75873
21826,64467,28769,7945
39636,99562,70234,27352
22437,48358,7159,5081
22376,77583,39295,57432
92539,28255,74781,41833
64389,46262,90359,15538
55326,44218,11807,44374
60462,85422,44482,95743
23469,30062,14813,66375
77290,40420,14064,94819
74887,78123,94763,18925
43714,69246,65413,90700
14766,99515,83467,36418
7391,14329,35125,73586
16389,46979,79988,52268
67504,66032,62600,42774
15570,26208,56238,90872
8962,40182,84663,86564
65884,98541,70131,93921
87877,86072,62284,92147
5549,153,45840,89192
16749,63357,25253,97921
35376,33971,63361,64699
70958,98279,80626,62617
15443,24640,98359,57360
34783,1938,40466,72526
42182,61728,83797,92040
4503,79506,80729,9343
40378,18734,10926,21966
24851,1974,95693,59027
89251,75262,68201,7575
27917,19785,66275,91356
74390,28351,18173,20258
42406,66765,47878,54006
19147,67097,79092,37495
29340,57696,63184,2822
12699,82925,49355,43050
33524,27960,11151,99996
47586,50202,55824,56374
40657,59464,28001,52851
90110,80467,74179,23843
46010,53179,41175,57390
41997,20939,99253,3874
73688,45237,37877,49531
60243,27019,97355,67213
11988,97879,41776,15889
5393,39832,79835,62346
33757,16090,91726,29235
45934,53232,81900,59047
80544,21648,98473,41836
60274,75435,53786,54812
12077,92423,2892,70226
52613,12379,31952,13646
77560,98343,44052,34309
65492,14926,18956,33992
2262,44689,72975,42606
67756,89769,7871,49025
69755,56928,28416,13666
53564,92044,20521,12730
88002,48777,18040,42751
83831,18738,66368,78431
99044,49404,1310,55371
44943,8623,98218,84803
14207,92610,60424,38810
71291,58674,34589,98406
85936,42750,87391,52838
70449,82434,6918,77328
36121,4334,1087,51830
80844,72067,72830,1364
31931,93225,73235,27481
47366,99152,44086,87216
16892,6945,25661,35242
30815,63263,60300,5897
26850,70688,93003,80715
2356,44866,79763,41329
55222,58732,68258,59339
64168,94242,94767,36227
76290,35012,6871,31554
92030,9860,24182,56354
30227,93506,62609,52498
38235,10821,40815,4095
90038,74072,19016,72613
5224,23391,56022,6930
61182,61813,26280,11091
75438,38340,35478,51870
31868,47199,34606,33755
43417,90399,22829,27407
96645,47161,18569,93702
63509,5688,29675,31836
13360,97980,31834,77065
3251,98990,76530,12071
45397,96510,59636,64097
40740,63964,17943,5945
94126,13328,2844,15862
79324,76854,33887,93609
81625,66425,56809,60506
76464,18699,91170,33748
92787,59678,81412,49033
7736,36226,75435,44835
94974,65948,71241,83049
98957,96319,90294,43786
47483,51529,73188,54025
92139,67612,73072,21508
98064,55768,8885,78403
82544,78578,84666,90458
53859,77843,78988,55259
38139,43600,48838,84027
83805,8353,14572,8223
86029,43552,51480,6403
64904,75807,34187,9734
99723,98310,74853,10486
85041,30408,74864,44243
21849,8866,83415,43299
65798,94127,80180,42610
54463,74955,84582,7747
9047,97954,99329,76247
96808,28659,89888,81880
22936,4230,20181,5667
34750,94151,88705,45904
86525,57887,49759,3200
83983,68558,82907,18850
91037,45254,75041,80449
91850,60935,27727,48270
33072,57331,88556,59461
22946,83437,5682,29407
21200,88562,75302,75379
43657,74132,81961,82057
41083,16591,45030,25917
49718,54634,78316,27852
12014,11116,10518,64127
92031,12313,88934,63985
70827,39399,30928,12862
66495,71457,17170,13993
35572,41751,89986,34346
18769,16288,5535,96723
85997,62125,36297,638
66706,75595,11341,65845
44317,29749,74585,10717
36994,6196,68398,90335
46189,53556,57458,52212
45891,38500,32645,32077
59463,35913,48044,57565
1656,72959,15305,64835
70487,25102,57068,92823
50119,88772,40866,37232
76141,73845,63724,15888
26679,76812,12011,58765
48441,28749,78774,74333
14130,12137,53422,80509
9613,96284,99081,43902
72515,48966,25546,50925
19838,65828,18674,68797
4761,4874,79248,48370
59523,90368,73716,33837
28066,5526,79297,60079
