150
71016,68797,46717,55191
3097,73993,18850,24161
51329,27665,59779,57731
55634,42072,39409,31797
72785,98255,69929,88552
78873,49754,6274,12025
63892,2922,41358,25631
57829,47485,4663,11661
98352,29871,82562,27397
16464,56500,11508,93737
95709,21904,36375,61165
33717,16087,3461,85360
73783,56374,60116,14569
83993,67930,99540,35667
48210,44216,16799,21338
91959,79644,76810,48315
51604,13374,42178,63793
30557,5056,8556,55183
80843,57616,12951,31390
75625,80280,11027,93500
16285,49165,80467,70326
62365,35626,43641,79968
6271,39262,80143,24145
25079,9564,46273,87033
1621,54572,65077,55279
45205,69540,64882,60877
24713,38290,26643,41895
61042,46793,64219,1000
14645,13856,32372,54879
67924,8008,977,27552
70464,56629,37912,52540
53804,51157,79842,9488
38313,26854,33689,63405
71389,78621,85129,51304
32299,94629,97005,89290
68723,3423,99747,51448
32199,69669,84637,86656
98016,43832,20629,83546
53156,10562,19028,8051
99027,37781,42543,15686
4273,60845,29353,71314
11499,36367,2367,36746
53826,22401,23973,93739
76264,99903,21869,57142
52693,35394,27400,40902
12873,99165,401,63719
94156,33389,29263,36656
68377,69871,17780,84965
80200,72821,85159,38790
314,68587,72947,43640
763,9290,79233,53138
17644,23699,86023,39481
21906,24983,83074,42776
74916,26435,11234,75935
26267,25986,22894,5972
30901,67116,32200,53738
73137,85977,57054,85419
59996,46923,61712,58168
63690,57099,41860,55848
77224,64980,82992,96429
94333,47410,73211,26380
5264,35924,9330,78982
21134,7113,90897,2785
91365,28839,65023,26175
15721,42374,57572,30866
90340,32232,92166,49738
22302,67541,85406,34198
16263,54917,17188,36510
61783,21385,17570,51986
74479,73428,25869,26680
56758,99249,40557,66327
848,2650,43430,11330
28995,96060,43166,97769
24504,79437,93057,70159
82917,79014,75715,63314
55752,31894,46510,28635
33896,59082,69919,61892
54491,89256,24738,29035
82535,3904,10257,66557
51156,62189,9256,90814
3132,34170,67492,64587
11803,78148,86622,13023
89971,18043,11551,93904
5792,59048,75585,2198
30689,49838,50255,965
2227,16433,35712,48986
16132,33134,81027,88715
78687,16463,26745,19884
21793,3213,38742,72718
1430,79302,24666,57584
66074,43651,82312,38572
98870,50810,41407,88449
59375,21118,70966,7315
89469,37397,65555,94816
57444,85875,99039,82682
49110,14529,17293,45928
41103,7199,18752,44302
46125,88466,53541,20629
29235,27818,63484,97641
34744,54200,57406,63219
52115,12583,94499,40158
48510,7658,67736,35429
34434,95134,30208,39111
96486,6814,77498,24910
72230,74779,85838,94414
39649,65044,97410,95336
34776,67405,80323,45640
47157,36065,76238,54320
43754,52427,28766,25717
29219,66930,74137,7039
79158,87123,36777,3371
98999,80848,38684,21582
97817,68633,83705,35836
3554,23419,45149,34173
40946,82483,39819,53091
69040,91832,13163,60227
30888,80373,87302,49744
12969,86513,93146,86259
92822,97784,13608,22758
4725,47612,33171,31428
84769,67742,12114,64434
19539,68219,45016,73951
67729,37074,39865,72748
8852,9797,90566,80388
38568,2463,19617,13904
24467,81204,43355,84155
9446,90235,94446,66874
49665,4177,26807,63544
93799,38321,40207,45755
29560,84389,13067,69750
65826,40651,2973,2197
65090,5500,40407,59107
64964,30637,78876,77171
11943,39716,7172,43769
80958,37303,73775,68391
90731,9933,80991,60426
16206,62982,17189,14976
82138,81968,35178,75443
56700,76776,90346,97239
81297,8608,94497,71007
63489,64113,29023,98943
71932,85325,53691,37722
85377,91545,2177,30099
87736,9623,40825,82807
72661,90138,46800,47523
92178,19904,59627,22532
57172,70856,57129,53694
61600,49584,15530,42426
24793,99114,56222,37897
93252,96617,53412,78050
